4000 30000
2593 3088 478206
908 3579 374941
735 1009 544995
253 2893 98401
792 2865 238593
3492 3994 284921
1372 2165 540628
457 3788 310281
1073 1521 483116
146 1253 288051
1589 3845 615490
3775 3796 200749
509 3089 510109
437 762 253354
2838 3626 34145
1431 3971 337988
2487 2704 859360
2275 3684 939816
2318 3699 361688
1434 3844 26940
1785 1837 591136
1679 1932 202910
1020 2429 883419
538 1456 56180
645 1892 996157
389 2427 136479
1483 2730 858965
1518 2090 697591
2258 3835 49642
298 1620 201837
3239 3808 123621
1487 2375 809552
1638 3915 634572
804 1057 176379
1589 3048 533376
2098 3436 427802
2165 2577 693636
606 1894 355154
2863 3838 755340
1480 3513 860960
2751 3317 509119
1477 2939 282605
843 3114 414871
522 3767 899675
147 2110 506722
207 1523 786509
1677 3135 77026
1029 3314 237631
866 2820 240846
2160 2697 448358
2013 3472 403460
592 1303 697288
2498 3197 16402
2264 2421 793275
2410 2448 51385
284 1522 335943
383 1961 267078
1409 1626 220106
445 3041 925323
2604 3887 432371
245 2076 426735
57 3019 548390
1345 2567 606887
987 2099 753150
3375 3786 163560
1307 2760 404195
1690 2703 386507
2133 3098 804132
2490 2591 528576
2728 3914 831532
637 3324 573959
3373 3380 264977
725 3763 703543
2650 2823 304530
2197 3800 516667
1308 3712 813974
260 363 532015
2495 2767 231464
1086 2900 666306
1351 3828 561033
1988 3712 880357
1360 1671 27736
1474 2648 216812
123 2544 947635
274 3426 46183
93 338 47491
597 2419 803853
2786 3363 98699
2251 2614 635784
557 2794 373135
1942 2505 259474
176 2299 688833
2388 3175 242306
1718 3200 526780
1143 3187 295405
1371 1588 711742
6 1214 212690
1419 2792 152053
118 1394 883018
255 2302 417811
243 1742 104316
1216 2894 32843
1281 2401 952017
832 1059 598087
371 3839 759229
1741 3596 984816
3306 3339 605174
29 724 635965
434 1193 341358
1447 3453 904011
1264 3540 852253
755 1932 99146
2775 3155 188778
565 2793 337962
403 880 494332
351 461 220424
1630 3689 80081
69 3156 360804
855 3121 710348
307 831 248147
842 1922 863686
1447 3854 332793
946 2980 344299
2076 2124 656864
390 3003 313618
3074 3816 609968
1797 3498 774008
952 3579 502077
424 735 495283
1606 3436 87589
2799 3583 245862
245 3621 558067
414 1542 57047
714 3618 211170
7 1578 618525
3081 3548 554692
1517 2930 4488
2861 3525 605791
1954 3947 478214
1589 3382 995819
1178 2964 578969
2585 3393 47213
1812 3350 565107
63 3211 288724
1992 2734 105082
1611 1892 508514
303 3408 235796
1143 3284 850656
1590 2934 746602
1500 3178 150336
708 1671 277299
452 640 540235
205 2263 755585
1312 1826 783999
559 2388 282343
2169 3471 564234
337 2471 755993
133 3965 631628
3141 3250 209569
749 2096 985099
432 2771 45806
2083 3410 186609
2319 3966 932871
1630 2256 890696
17 2607 787606
1302 3839 725774
176 1888 292596
660 2233 492560
1862 3801 447809
1896 3783 152909
882 2679 603679
761 2688 895440
1297 3079 75406
1686 2521 225035
645 1569 149403
1528 1946 437242
3302 3834 113417
2066 3899 446428
279 811 254228
62 621 832475
943 1530 815153
1210 3983 512266
1002 1631 947696
408 503 393382
1795 2072 666026
3199 3951 47971
793 3252 136156
2210 3502 686574
313 990 330852
1285 3571 794913
398 2814 63856
375 3904 216190
170 1377 405820
2136 3866 598323
283 1248 200746
3626 3833 696
625 3950 723947
458 3186 695801
175 3032 376113
1885 3745 245397
143 1150 456562
46 1358 613289
215 1548 611017
432 3369 41504
1692 2032 129786
1657 2438 541618
1958 3134 230594
2416 3433 793779
1799 3234 193954
3683 3699 718050
1185 1448 198544
2363 2542 966941
90 3652 535507
2669 3458 851939
173 1501 825970
2312 3938 639978
282 3423 858288
2855 2877 617055
656 2441 602853
2491 2962 662888
1365 3939 592072
2653 3909 970613
2304 2851 531054
1324 2710 646511
1848 2649 948011
159 971 636300
441 1302 195722
3317 3590 382929
324 997 893721
3638 3850 104211
1002 3090 292501
910 3162 915153
112 2128 585456
1182 3174 947131
46 1822 8979
409 3145 933489
446 710 262281
387 784 225949
1735 3713 618273
1434 1936 665910
1026 1646 86911
539 2499 596172
1653 3018 160636
200 3461 315809
597 2593 429982
1005 3924 845478
1765 2066 685923
47 2850 358661
1996 2914 480747
269 700 138683
2345 2531 511708
1195 1794 224598
2319 2847 731616
2308 3307 80167
1252 3468 916763
1175 1450 222119
2929 2939 116185
1204 3337 827386
218 1333 222299
965 1953 710998
836 3648 397694
2629 3708 574889
307 1299 674087
605 3923 764394
72 90 825645
1205 1874 383171
802 3324 370462
2357 3861 49798
2574 3247 163482
1899 3891 813435
1249 3890 698270
2944 3598 421250
256 2185 578549
178 272 847153
619 1019 575577
2175 3016 677450
1498 2188 998251
1002 1359 772959
957 3152 843885
2635 2855 691775
104 422 971664
3044 3399 711613
294 1935 619868
2206 3195 944397
2701 3224 765367
2240 2278 999541
779 3728 385391
2132 2331 39101
1283 3290 788057
3527 3917 887264
338 3654 47719
3319 3381 183469
27 3284 869403
3153 3221 779608
1921 3550 711184
550 1270 489775
277 811 14905
2202 2959 657036
1303 2601 498670
1713 2127 670587
977 1781 535276
1048 1451 791009
517 734 375387
238 1920 866959
140 1880 112880
1409 1416 721429
2219 3191 370058
773 2448 57016
2075 3484 71616
139 2155 774095
1094 1467 339875
722 2514 289677
83 3030 302410
1301 3822 30648
2782 3181 418787
14 596 748547
139 1795 986765
2586 3853 551537
1222 2422 481964
928 1190 566102
2373 3285 207569
3094 3512 970434
1189 3529 521816
3350 3952 731116
2131 2952 894296
2091 2144 755244
291 2638 287382
143 1755 538319
1293 1716 648740
2906 3609 633667
2063 2542 680039
1632 2406 839485
419 3594 419365
2235 3897 278714
1351 3200 317197
1642 4000 647692
279 3244 507982
2386 2978 784477
30 1297 534192
2390 3638 345097
57 1700 23991
449 3684 394396
102 286 262341
2688 3651 446590
38 2717 977789
389 3914 307431
3632 3959 184061
2961 3941 594446
258 770 606475
2963 2999 218464
412 3055 480164
403 3855 148199
140 3151 676652
1493 3790 587339
83 2507 127728
2224 2772 192117
1655 2730 535748
2069 3023 995061
515 3792 75670
3106 3343 942668
1807 3518 746074
272 2323 165929
2522 3423 558068
1267 3526 858210
1349 2865 345068
2594 3572 335839
1579 2711 510921
2811 3647 861943
513 2224 206086
1894 3855 561192
562 1662 305061
336 2637 945332
918 2858 909106
2383 3338 942372
1548 1600 8072
545 2616 83996
2808 3607 477574
1729 2417 405572
24 993 946084
2110 2886 738291
3302 3800 967952
363 2436 664287
2048 3353 975496
2690 3154 578231
590 1879 576182
1951 3557 580726
2299 2364 300332
225 444 787100
467 1797 36092
234 2929 639330
2525 2582 23129
2829 3297 933564
1344 3468 569268
849 3317 488309
1548 3079 65250
1030 1730 128807
2808 3680 47522
3492 3905 815966
2053 2592 328784
2286 3037 792064
1162 2367 250646
1496 3990 42294
3412 3810 595989
1032 3126 820837
673 1693 691916
2754 2944 217297
1913 3751 997328
1404 3273 993232
3591 3995 643285
728 3383 409922
792 2101 515084
3438 3596 959425
2084 3359 923586
390 2073 866711
2435 2911 399735
1378 3179 582488
828 1128 28400
752 2156 554155
343 3741 914150
1070 3378 209884
1300 2213 47985
736 1651 967932
86 514 903291
100 2159 456032
1421 2812 114466
599 2547 943843
1388 1778 589322
285 2140 582074
25 296 770768
2798 3402 484189
1034 1054 514401
1019 2141 628403
952 2654 868489
595 2754 830647
627 1917 852067
815 3446 141017
2202 3641 431146
694 964 203430
1341 3390 483807
138 2510 915560
1171 2699 908613
1452 2542 10754
1856 3493 697759
439 2345 860512
1344 1417 914780
862 1763 227595
855 2780 414148
1926 2170 502841
1356 1559 564181
420 1515 28670
1076 3470 106193
921 2041 361086
795 3128 244930
1824 2555 177368
3167 3419 130784
929 2200 735998
60 2147 936852
295 1985 839021
3489 3693 540931
22 1207 813350
693 2282 656819
323 3238 102091
324 1469 261219
375 1254 519042
146 2974 222561
1758 2697 707489
843 1756 147549
1137 2608 973885
625 1981 873577
647 2912 363136
614 1691 325417
1280 1433 218091
1955 3877 51912
1096 3560 8286
490 2533 980431
642 3051 883127
2398 2893 460321
1357 2794 93458
679 3690 834434
2601 2609 247432
1745 3215 361122
999 3514 830753
875 1958 984707
1870 2322 584266
2508 2812 806798
2214 2940 299440
1458 2419 798189
251 3093 239897
551 1282 463586
3337 3890 526539
1986 2770 725753
244 1499 267103
2998 3456 219978
1325 3705 394651
324 3833 793814
3124 3474 640028
1894 2914 189837
986 1455 558088
1705 1888 751369
1291 1577 159610
346 3830 629595
589 1935 3093
1039 3938 530901
1369 3643 748577
20 318 180761
1835 3791 324236
2215 3057 578482
52 511 403819
2215 2492 893707
2213 3858 915283
39 1823 715980
1974 3770 656920
3216 3364 568858
732 2117 952852
1103 3046 393169
3289 3808 212959
396 1855 228015
2259 2878 752878
750 2698 27444
757 3315 515301
392 1489 775692
372 1259 18017
826 1292 509380
2502 3294 502463
2339 3354 391917
875 2498 455206
1835 2894 881412
1771 2202 827670
468 3080 884772
1224 2525 804086
1615 2178 261574
1870 2338 403184
3887 3982 232009
1619 2483 795302
434 2189 841641
352 3063 68138
897 3910 799031
1322 3099 612802
993 2530 429621
1054 1765 143197
2203 3232 185163
1453 3777 271501
1692 2962 575482
2971 3310 182316
96 2626 528504
267 799 523567
708 757 896815
2381 3789 876265
943 3373 214795
1489 2916 456200
2113 3691 115783
3277 3820 969236
3130 3133 67279
2103 2964 886588
728 1632 995035
1346 2137 751833
2056 2103 128540
2243 3223 39273
3185 3489 278997
2452 2636 732486
565 2836 236528
193 2620 536347
208 3674 67831
2989 3487 513934
620 2427 219013
1463 2756 24711
1163 1648 482813
386 2541 425055
1814 3874 980591
811 2861 95394
1649 1696 879958
667 2178 68502
874 2877 932527
712 2709 47515
995 3139 112135
360 953 171242
1071 2600 264757
1492 3884 773142
1291 3305 605367
116 2234 976227
1629 1764 858274
293 1939 850941
2794 3522 956166
2582 3321 724878
3189 3576 76368
3676 3935 5672
1006 2918 264623
27 1241 498115
1169 2884 745419
1117 2888 801886
2745 3467 400002
684 1742 292646
683 3829 16167
1201 3149 154748
2079 2337 738675
2364 2799 986962
471 1282 924319
1095 1660 33559
2829 3210 772442
981 2068 637911
1535 3220 692655
3222 3276 365690
310 3868 725518
388 1510 221019
3488 3941 899707
2164 2739 390071
1478 3562 379704
656 1797 133363
217 3708 940543
503 1549 406611
768 2414 540497
3421 3989 167772
209 1464 688433
948 2982 542294
353 787 454234
61 2950 533325
427 2484 785238
2188 2575 441893
2283 3903 550461
447 2785 340009
1198 3410 128777
259 618 833117
383 2081 745677
816 1415 398976
2119 3110 947763
1697 2531 130712
1014 3374 967491
612 3553 866065
2857 3456 892699
254 1670 303483
15 1679 252680
273 2808 465650
1007 3926 308082
1822 1955 21848
932 1283 344319
695 3331 658849
2704 3759 388215
3602 3667 395767
1668 2875 847574
544 2367 684179
2203 2223 828545
1030 2883 821169
885 1307 346175
1320 3614 608348
545 3168 633631
1239 3839 908961
1349 2689 484017
951 2904 144035
2970 3023 330910
1688 2950 111453
3129 3890 342027
27 3125 151409
9 1196 889067
1680 3372 300680
1200 3720 785224
1038 1703 806814
3017 3726 496163
2981 3386 853465
2004 3421 228434
1305 2683 30121
785 2137 562011
516 811 109487
2007 3925 621847
993 1730 923527
1673 1801 552726
3250 3504 853763
2064 2872 1841
2257 2579 868821
44 2029 883176
712 830 408832
2952 3200 613617
1315 3715 842427
2802 3992 432785
649 984 214514
528 2656 828667
1254 2257 392522
321 3370 331393
1211 3251 162001
2384 3647 28381
828 1913 261444
2745 3779 972643
362 1445 536710
598 2790 588701
1599 3927 534036
2126 2442 640691
3380 3461 759300
3101 3983 663972
311 3728 367222
1729 3046 755220
958 2110 540048
55 3907 268178
416 550 17975
1612 3557 382572
2665 3484 500170
701 2277 294296
1737 1745 834027
1045 1719 973127
1017 1798 229789
591 3526 989186
164 1987 134496
212 1893 74550
742 2795 939317
758 2717 54874
1290 3423 886709
123 1812 132985
460 2219 655073
2487 3263 329143
631 3966 2940
1222 2107 354817
1385 3294 413155
1948 2142 439400
692 2689 406194
9 1758 399303
3235 3399 974725
1210 1944 699200
1670 3281 213418
508 2354 793033
826 3497 102015
2789 3284 991236
1606 2929 764972
1070 2762 963271
1761 2162 854312
708 2122 456069
11 1356 183819
3089 3652 505028
2641 2932 263049
411 1638 291909
1134 1444 564734
275 3460 860369
1880 3048 135298
373 993 40367
3506 3644 166480
565 1956 936601
928 2377 438308
368 2196 41959
3008 3577 396891
2626 3418 674528
1214 2887 204013
1025 3973 988287
72 343 898519
444 3641 347863
360 440 775721
2395 2840 588285
1124 3793 217564
2102 3319 121931
61 2895 33290
1304 1873 648708
759 3832 310273
732 3846 87297
485 1426 487368
1066 3356 308164
1777 3220 512955
969 3293 439701
761 3930 60824
1495 3214 76495
3275 3778 475389
578 1069 69613
762 2129 634724
402 959 735455
1443 3699 781232
1151 3419 874649
722 3935 572425
14 890 557393
592 3943 282506
1768 1789 669719
1567 2263 760993
2005 2987 985923
1115 3618 502684
1868 2342 31642
1566 2149 77436
1336 3381 538586
1623 2030 279307
2512 2808 591672
553 3455 547615
1223 3059 397403
779 3837 779321
1841 2124 210307
399 1459 855421
152 3435 541288
2301 3077 355205
866 2033 300893
415 3804 686515
3112 3222 25026
2784 3774 788833
2751 3185 522407
315 507 302243
2790 3828 120084
2136 3189 561894
1557 2623 746045
2052 3198 440697
2755 2917 427082
2720 3648 63496
2163 2183 438717
1319 3542 142842
69 375 942026
927 3134 538692
755 1377 177482
1813 2890 360670
798 3707 623644
2105 3995 481695
2750 2802 44963
1884 2397 852035
560 1732 182217
453 801 659887
827 3644 316308
312 2022 65234
715 1688 685988
2549 3853 388877
3219 3911 545675
2015 3215 214021
911 1169 749122
2226 3052 451871
1136 2261 8782
831 1936 961234
718 1579 614412
1026 3953 490723
1019 2261 408762
249 3567 488614
1479 3137 808525
2351 3506 630891
1879 3613 880059
1839 3002 499463
99 2873 552598
1281 3655 994533
1241 1999 484464
3024 3653 480768
1636 2728 5786
2237 3490 269704
67 457 116840
1334 3572 203542
225 1450 495155
285 803 69345
27 100 261795
33 698 771076
1273 3583 257074
47 1277 552449
4 1167 206085
3305 3494 936673
302 1009 616739
1635 2201 824662
1744 1859 774463
1251 2495 215266
2594 2596 115292
391 3643 483325
3226 3467 796949
541 3624 154226
791 1343 562229
95 3780 946074
453 1456 794375
1544 3656 948361
1751 2558 6220
1021 3001 397066
639 1596 104012
1987 3932 679654
1805 3609 634879
910 2698 486855
40 3136 199997
1718 3819 780091
623 3792 45898
2166 2520 597906
723 2881 639656
1453 2095 699009
2520 2734 328956
2532 3017 274942
2538 2977 857099
1770 3886 299796
625 3374 671835
622 1091 695653
1065 1234 340627
105 3316 190792
1222 2986 619866
790 1230 885960
239 3661 237045
1196 2192 272061
490 1082 507037
1589 2851 738923
1385 3475 154648
448 1572 283738
1512 1577 621323
827 2204 445428
1348 2400 220765
1214 3630 953554
3527 3868 557215
572 1415 135758
634 2257 368839
23 3845 924041
1582 3298 255515
1946 3505 595962
1082 2036 241826
3285 3360 239004
633 788 185404
1905 2198 237033
1724 3459 609252
1026 2648 631019
1137 3633 577275
2328 3655 821471
2370 2953 147052
1250 2237 258557
2552 3286 367990
378 2645 783274
3734 3784 244258
1138 1688 854456
1498 2523 532531
2876 3776 999178
364 3147 559162
422 2691 203169
1060 1893 186473
1298 3649 663722
207 2200 435007
197 2929 121651
2662 3471 201786
82 3800 379825
2322 2538 609323
2449 3069 996550
1595 2600 160913
2114 2368 987603
261 1283 917015
1910 3756 721015
2116 3479 479214
2664 2838 466142
842 2486 920803
2567 2628 544954
1104 2454 575628
129 525 138428
1031 3476 864375
1941 1944 330742
1899 3224 875354
3266 3331 645263
281 3161 931730
1999 3847 586393
1989 2840 425231
1819 3145 659797
99 272 177253
752 3727 510129
1782 2156 173956
77 2531 727896
1273 1976 891471
980 1593 334802
2226 2243 237962
2072 2326 35960
61 1071 883151
2302 3205 464970
2452 3655 677593
3382 3705 130345
1834 1889 852478
419 3790 488555
38 2043 58882
3022 3510 480474
1617 2312 990699
294 626 68771
939 1364 697183
18 90 796739
1412 2469 912393
2173 3006 619774
358 1703 573662
499 2181 638432
888 3088 628475
397 1970 451848
2797 3060 753816
1848 3686 466109
624 2971 207825
506 1065 887842
1245 2477 682310
1639 1834 284834
1765 3536 205543
2068 3780 618393
1156 2564 251280
3391 3477 995677
2625 3240 702736
825 1408 610421
147 3518 787396
653 3343 600461
1897 3537 547289
1847 3887 789122
2004 3033 972657
576 2135 466724
698 2969 276231
441 2249 460060
32 2278 15036
1015 1439 931860
1308 3788 312007
650 3537 852659
538 3998 866907
2736 3287 267146
409 1768 189501
1418 2695 723987
494 1663 992684
264 1078 173124
1138 2893 233507
174 259 894946
47 387 656253
394 3583 725255
1405 3932 989792
664 3570 648528
162 330 502647
1747 2015 241342
2002 2240 483004
3039 3669 511619
515 806 806512
1332 2023 103122
969 1718 979168
1222 2463 771102
219 2829 79385
622 1234 934954
1396 1502 159635
149 3410 693381
1491 1764 551973
802 848 11641
819 1316 48799
3338 3683 678482
306 2806 316199
1880 2326 823013
708 1781 51583
1166 1681 868816
473 3182 574563
108 3683 358325
1525 1842 944088
1815 2372 840889
1808 3543 254556
2959 3225 385894
1441 2382 646199
708 1992 724430
1005 2488 313138
5 940 434818
829 2109 254352
1024 1289 274386
3130 3701 219910
1296 3789 606634
1030 3103 946176
2414 3587 561400
1833 3854 588134
32 1846 972841
463 3202 35680
142 1953 856036
1123 2602 368865
3625 3827 250153
2213 3326 709634
2124 3466 782929
758 848 514383
786 2934 952796
686 2618 776650
1172 3001 818495
2013 3463 934048
1767 2045 142189
2082 2890 860790
2716 3299 180767
1281 1804 944092
3404 3438 643909
513 2367 604756
1102 3798 597541
835 1899 8158
2007 2549 999159
19 1396 294973
2416 3444 725092
849 1986 207981
147 3128 547048
2302 3895 500328
339 1739 804083
249 457 548595
1005 1558 196392
2899 3456 825227
2356 3409 23233
103 2920 279603
1894 3899 146370
1884 3338 963218
1363 3319 131716
1258 2719 902017
1948 3400 983755
2196 3483 192563
431 3553 10121
1175 2803 421928
2211 2754 688284
1131 1987 176738
1943 3376 788636
313 2713 182519
2383 3884 251882
1453 3600 177491
852 1618 419790
687 1725 589986
1117 2289 841890
410 2643 256692
1397 2338 875254
2974 3735 180384
2029 3713 16111
701 2342 74823
2577 3573 113557
2176 3807 163010
1298 3793 239861
1088 1518 180899
3426 3806 18367
567 1668 465010
2712 3256 862406
1967 2582 266492
2646 2703 440521
3167 3346 47214
1990 2918 49790
2724 3900 96317
373 2910 56110
1461 3123 461979
23 1238 990136
2390 3258 167054
1969 3752 898309
287 2510 904890
1003 3342 363535
1876 2508 579233
849 1090 218150
748 3232 564874
