10000000 100000
4367058 9111700 96677
872600 7464084 45624
5057002 5172871 29456
7928199 9892704 98585
6277357 7629854 10626
1237822 3236713 774
8305909 8944705 6180
1488914 4837552 52694
1593701 8040109 69037
6419095 9224064 68828
3591122 7407465 96879
4463721 6620495 60962
4882471 9636591 34315
81141 4711927 43371
2526865 6358497 73224
1237491 9595209 11045
417469 1054618 55749
6060798 7771373 61014
1881425 4513492 1122
7798881 8300519 25186
7567709 8224336 32659
1480940 4844830 96379
2858254 9727300 49321
6955579 9292570 30461
8135941 9482443 5309
3236285 7125517 16869
4290902 7352914 50690
2868052 4008663 38414
7186029 9897895 19838
7696776 8403503 36708
6328689 7780836 61043
2877700 9261776 22224
1374079 4636381 49524
3928950 4539752 21454
4581242 7786565 3896
1706758 7391874 56532
1625096 9059671 47434
5584685 6275786 31837
1214200 2770713 29731
550390 3690568 42858
19256 8187098 23694
5413308 6564494 1821
2303070 9303738 54553
3843490 7768946 83503
190400 1630054 81096
1538280 4610648 87854
2267181 3163375 63876
6730967 9439160 48561
3169711 4062804 35625
3720100 3808887 26192
1251746 4423549 61800
3504394 8991792 75107
5807464 8509965 78844
2664518 3576409 38685
3264373 6283161 85091
893808 8445470 23370
5677340 7849676 3096
2408306 6313552 58607
2878465 6471109 44669
2796348 4730443 64768
272987 4048093 4668
3039884 5834787 25414
1549848 9326246 32877
2121443 6730717 25637
8760128 9995090 25149
956911 2061571 35309
1322938 6901293 12648
4904389 7636489 37306
3031306 7379348 24766
278100 3024017 21113
551086 4905137 69205
3726158 8902225 25440
744822 6051572 91639
2866264 6700801 22356
926438 4142744 33797
6204314 6467940 90707
2903249 5621959 13644
3042699 7532249 66484
422047 4569555 14141
594322 5962415 92240
3383904 9415435 59678
4800993 7110061 61902
3161632 3226433 23075
8234425 9862432 89339
3305221 9973133 48434
1706930 9773160 69099
5192760 6913989 91057
2725009 3443985 33756
126821 7294563 72154
405236 9840963 34568
2349555 9820671 18471
5409233 7138015 28531
2880799 9887487 6514
1115223 5110563 85297
1088355 5716254 90518
464688 5311636 80029
2225624 3933787 89141
5541197 8185960 14149
7674953 8312781 8711
670095 5263459 13947
3019649 6298027 50969
945234 3232851 88983
3349072 7277734 86133
975986 4484249 1356
6585898 9208591 6062
1992768 9673278 17698
6123417 7172798 43321
61939 4180965 45633
4372269 8192440 58413
1101151 9635727 28507
5933753 6931450 64507
1682955 5098771 26092
404106 8960689 91516
5961289 8590240 67501
407948 2547186 76092
3314010 4539954 65721
1531708 4229103 5489
4491382 6807393 86453
4999832 5637015 58721
7611780 8617334 10799
7740287 8065136 60904
3163906 5921146 43858
6084364 7563591 4546
2555107 7190955 82186
1038960 7598902 29372
3429263 8731404 85677
4960971 8613478 14779
1968704 4618967 22171
122070 7321773 38354
4396846 7733849 55687
1107646 7990487 20822
6427984 8784902 1080
3991574 5628760 1795
3949659 9063032 92749
101992 8231845 91650
1349747 7577569 20912
1463246 9963224 98234
2094377 7098543 83289
6936667 9532900 5358
1971254 3849864 55558
5543294 7473861 62396
6258762 7180468 90380
1887522 4497900 98305
5837180 7899695 61337
6585376 8492444 79680
6679297 9200446 29426
3337711 8142542 9002
2435945 2753271 7544
4802522 8535587 60562
4757297 6773776 10425
4833421 8712856 84286
4530240 5691604 43047
9028140 9098336 46920
6496642 9444186 84099
5474331 7936630 85827
4554011 9653427 65123
2991137 7499789 24016
408791 7943434 93638
2932687 6479020 96160
1236316 2393249 69935
2465523 8220027 19707
673479 9004313 49946
8563712 9771814 94437
10633 8784807 38623
6775489 9811084 91604
3845851 6196911 45030
1345640 1778386 52519
4270782 5502403 95952
4496041 7203469 74971
2113069 8292201 27638
333095 1378488 9513
1814547 1853759 82991
417471 6780846 71156
428103 775283 72315
239186 4213906 47803
621862 8952449 93654
730834 4166893 55645
3219412 8749588 26426
215364 5761981 46246
6206687 6570533 75667
465373 5950677 25113
676542 2279919 78872
1577116 6075885 12694
1247042 2352399 40796
235709 9082656 96333
3483512 9704518 48781
3093518 3871410 95967
4049163 9607173 61906
1791942 2338888 40238
1061926 9254540 10771
8830207 9528954 92495
205496 3771673 72413
6281380 8050545 49529
44773 5263239 18279
280481 5420387 934
6280345 8333072 21803
198206 9373862 9564
2794173 5939377 16736
247670 9172431 71975
1312670 9502209 33900
848768 2539793 79206
4232288 4620440 84701
721053 5187336 82432
2966926 8786934 27205
903664 9205213 7685
1222500 9236735 4381
2944303 9434940 78243
1053868 4745464 33971
1286956 3917895 81640
3858932 7746916 200
9184 286708 48967
4518995 5688390 85758
1573091 5240047 89445
4026981 8771876 72722
3499081 5748545 76385
1023118 6971044 13120
2431699 4827500 64411
522095 3485566 9875
4672418 7288873 44121
1147804 6554058 91036
2970610 3673340 77743
235930 9361729 96737
2121688 3451172 53135
2223047 4227486 96467
8238479 9300208 45012
5276594 9261596 32407
3006066 6605447 64105
170477 9643893 66022
4316310 4596704 54895
870367 5457177 19050
1548213 6357329 92389
442308 6593258 54118
1231297 3855397 21641
2508533 5458782 44687
7275342 7705000 83165
1166364 5068287 61112
1598772 8074352 66559
761180 6979229 10451
5845252 7874236 26761
2000147 3331412 13479
1819197 7395977 87159
5311587 7838284 80416
682057 1693681 11713
6718565 9503698 86846
3064737 6939916 62187
4864254 8106280 30473
2221403 5925366 21176
6108277 9200631 98708
3418729 5045882 72943
7561842 9562380 20706
3897929 5091673 16682
1725867 8978833 54966
2407923 9459249 64998
3687314 4427972 99914
9060 3374161 39829
2852700 4873313 62460
798678 7399526 83862
2537054 6906955 84493
2842035 8435762 46726
403876 2208705 25458
1829412 8011900 23386
1362446 6990732 49252
8733764 8966333 73526
315114 2653646 17849
8544158 8615028 26908
3854858 3913210 220
2233670 3829087 98897
317533 6366140 22203
118378 4801902 64237
4965104 9526958 84464
3872721 4406914 96364
5230300 5235167 3447
3968930 7779552 69779
6800396 7769430 39777
2187279 5415423 286
1786632 6614187 29847
4020302 8430759 58933
1046009 6854186 25073
568212 6972563 26974
4454018 5448802 70283
733266 8860932 43004
4091231 6545982 78170
4387135 9349430 63451
3635561 4672916 63846
575338 9376547 95621
1091977 8507085 82252
5521824 6937844 18905
3780758 7983852 73090
1068415 8405831 45652
349157 6517216 16022
1819440 7250482 76953
3796463 9678796 84535
256966 5662244 88021
9297805 9836770 77289
6216968 9873142 53835
3481470 8012589 60919
4111194 9003294 15114
2784051 4230099 98965
1203190 3706233 83732
6571741 7665194 947
8391180 8581216 67780
586328 874521 80595
843293 9775409 42838
3196414 5579782 56994
1929734 6057071 30136
5910906 9942322 11605
6569867 6788178 31250
799966 4603292 15300
2003155 2918610 21532
2184700 2302342 93272
719641 765916 804
4156788 6387422 87131
884369 3932196 46775
8527207 9511978 59541
7984202 8085400 89274
6512658 9830690 47947
3300835 5158647 17814
420478 9489898 17779
5855439 9121550 37285
674132 2459435 21984
1393773 2369059 4251
297546 3186215 61039
1181914 4589698 93234
2225472 6836474 21563
209673 7312367 6963
2556714 9717993 19620
231713 2065940 36806
2237962 3500106 73635
1359511 3217885 29074
3818945 9971522 3205
8704356 8909859 13329
1890570 8614110 10874
2475149 6480268 92787
2784736 5833093 34611
2606299 3145459 44283
513262 5379803 17349
7445742 7449234 49061
945848 7686040 87022
859676 6680084 62884
2405102 6651606 81829
2108307 5561464 2536
6691925 8237989 93105
2148863 9167074 73372
1951809 9758003 22816
4558107 9592614 84626
2153249 7587721 64428
7553306 9786950 10170
5136011 5239346 72369
5239385 8615373 52452
1020474 6702270 20409
4500451 5645132 98224
1002987 3883120 90149
1912444 8548335 73574
822689 9302169 41734
2524985 2931654 16192
1409612 5084902 3912
4871852 8190392 57218
2524214 9900562 12915
279951 7589283 44639
1958088 9498572 81464
2978497 3999022 26595
4593074 7518360 26067
1947155 2899575 90753
373149 1249323 13441
2314883 6290660 45094
216623 3847427 46347
451340 8407014 34550
823928 7124910 75116
1554177 8413210 55066
371297 7115168 53637
3696632 5866146 69010
2975571 8439579 3721
5875145 9581998 50875
8764645 9272751 198
3595879 9786192 90857
5747638 7443305 7479
410996 6793986 30844
52257 5228536 54771
4122785 8703652 67981
1237952 4975070 55629
7450935 8228707 38126
514069 5890514 13696
317790 5472511 5192
2068666 4745262 69836
7047805 7585216 82066
5311795 9392425 41723
1416256 2105780 52718
1847100 9850667 21327
1070671 3101872 44111
5286205 6045740 98415
6790799 7841834 49349
7304867 8779961 39862
5210009 7622657 28725
2207674 7515202 90338
1101390 9792889 38142
8283457 9185313 66288
3117920 5425180 72067
4965019 5494250 22734
8066890 8131929 93404
2376041 3353094 55495
374456 3711280 46293
5007592 8340157 51160
217600 9680020 90168
7732801 9008745 97841
8115435 8834191 90729
4269929 9633999 92393
5736218 7575530 10312
3069779 9308285 91682
3718060 5247371 74924
2257127 6094100 44369
5312623 8984907 55648
7325063 7675268 63239
4826428 9521434 80839
1046530 2116596 29991
1614437 9161964 64181
3421518 3431893 98179
6930263 9168110 73708
992746 3556927 59839
5148610 8756469 77898
1013595 9839886 88349
7884255 8842569 89607
6517837 9639904 31021
3860616 8919495 52455
5977212 8416686 15336
108000 5646678 93652
1710859 6045870 25544
2976132 9925391 10005
5715451 9049411 19102
4575290 6714372 75570
6554257 9669540 5517
3374241 4438511 48085
6063848 6594766 82273
5514261 8594870 42889
3163677 3930946 36452
1295365 9577623 60803
3804834 8589017 6672
1830913 6246576 99156
1962026 6757270 48566
2676373 6537316 62937
8723207 9868295 33545
2097448 8073812 72055
7638250 8161295 66821
6236875 9272516 81081
4952544 8696116 28378
6247909 7132568 22353
4836925 8193372 27186
5300044 9184190 73761
415552 5941459 35786
2064118 8617831 89453
2943407 8486126 29012
376952 9076289 26459
4765360 9230890 4105
3232181 5467765 76621
4163880 9729614 45516
2674344 3812800 9776
2006171 5196697 63053
4040235 9822566 47242
238118 6613996 88700
3666135 4818587 22883
7761994 9771940 25360
655297 4600952 1648
4043763 5420656 48890
1169188 1647869 16654
898801 1040842 96885
5386358 6089497 9684
1286193 8496135 32206
5326428 8959188 71124
1122782 4456775 25593
639261 6711482 44179
411201 3434365 22524
1159725 7528504 77821
477726 1572267 14828
5736487 9026616 84016
5559622 6777328 99168
4680037 8772859 88664
3282544 5692523 74857
4651710 4831102 17636
5774491 8718578 74410
2844171 5002325 13671
1788351 8436689 41223
1010875 2112766 69726
2590491 3405048 58344
1219877 4133458 94830
2720245 9693079 72157
7635765 8465937 68546
4264832 6124430 61068
1612286 8415639 29130
330863 8549627 19972
624037 3175034 22296
5854060 7479736 75337
1495283 8490610 88102
4412010 7181362 94944
4439706 8148238 28401
3384834 7434537 37831
1020598 9723046 20119
6691592 9661379 1303
8077017 9352661 13588
9142995 9181791 60802
2283384 7301763 35835
2940412 8137443 31922
2149078 7015749 38884
5720203 9330439 50893
6286496 7015147 15482
4959900 6237384 315
5114083 8476782 20912
3734202 5168373 82291
1651857 7037385 75659
8665445 8735527 18654
1042600 8553642 2037
1494053 6594787 55831
1026153 9626710 21260
3665594 6746355 68050
4632839 6277853 54546
3748321 3754104 8281
6248636 8868186 85062
2285900 5118739 69787
5468191 6770596 23523
1760203 7952392 59050
7195209 8994991 29043
4913598 5589778 39447
769429 7732839 65599
1290690 1398432 28305
3658740 6031270 6157
4829638 9779590 60260
2237920 8544577 44797
639334 830476 63535
4209121 8815019 50482
3091573 9848997 2874
286781 1708047 14216
7153442 7716730 20345
4092889 8486158 53183
2058488 2293199 67966
8468291 9286793 15587
5309302 5814280 11528
568551 2569562 56104
1207885 3730711 2932
7494246 7933357 34302
3061081 7782353 25874
2006751 6580307 29006
9094523 9160192 45735
2231221 5769432 48244
344271 3100756 57795
2147415 7885075 42437
7456716 8700662 56716
1812191 2542629 25267
5984647 6273339 49503
3503931 6283937 82859
9345017 9838233 81564
1780459 5925323 88314
6525817 7536197 64858
2283769 6471552 34289
7900877 9936149 78560
5785951 8210296 25974
4952733 7002964 99042
1331506 7509449 41670
3151068 9832505 31361
2516923 3336435 15297
5691020 7299783 76665
4897699 9987830 18339
4502365 6513647 54535
3267223 5501550 54656
317865 5437698 55532
3647993 7712777 57834
1117077 7255103 60797
1142878 4254145 92303
6312168 6810297 24807
4643529 9327220 77593
1775178 9143354 68612
4041052 8251843 56442
3170182 8543416 86440
4326991 8141069 87989
4644855 5395725 42039
3067609 4873983 6383
2129085 6525443 23460
6986241 8899582 82689
1294896 5211749 92985
2371629 2919703 20204
397296 4146806 63557
4915000 6082261 20960
1755055 8085181 64376
3941495 6226249 7718
4138326 4145836 52572
2304227 7205934 42906
4110611 6247729 71990
3233969 9550423 87923
6133112 7045216 16023
2042449 9964918 87651
2878565 4762654 50808
8960825 9142563 65807
79876 715879 67339
7044252 7173725 9940
1319561 3368322 48265
1820894 6140139 70550
180152 250749 18278
2317523 8152142 68598
56418 966986 13813
5525787 7172441 95082
288440 9176445 73647
1947354 5327253 50823
2027229 8909413 83054
576752 1587832 56778
3503044 4956153 92690
567661 9293398 32829
4838212 9473549 99929
142043 7872842 33804
198460 6657793 17141
2487958 7370900 42927
799393 6547344 47718
4390949 9473040 95072
2140215 5816713 38652
5523269 8909816 26484
2412860 6080048 98988
2980520 2989090 92386
335083 6038271 82286
724277 1854553 24328
7382069 9988357 39139
1605498 2386378 10039
3185770 8748426 73734
1212496 5175161 81034
3107568 7315376 97746
5354996 9546221 23914
89057 3951395 36773
5588045 6940485 33644
2896783 2978755 68727
4833307 9679070 93003
7338015 9119750 91423
1459865 8758890 77800
208290 8285281 79922
1420785 6875367 55082
2372754 7044705 86809
3686852 9107277 41805
1712685 3910766 93199
7300729 9063891 50035
2713864 7197536 45142
4909285 5666263 94800
6545386 7375618 32815
6467041 7820627 92679
7944841 8622259 17320
5497626 7641115 54456
386731 2512550 15512
4073582 4699359 22788
500700 4757516 35472
8767068 9564590 52553
2233455 6762125 82768
4944739 8678597 92052
2320356 2473398 53789
6122565 8787396 74416
1231596 9248589 96674
6548916 6889703 10651
8319724 9402252 97381
6617963 7135237 87315
1375478 7574377 88014
2658897 9726202 68955
1695107 4892352 31080
6087300 6377875 75818
8486279 8560697 96174
7140068 7199613 99921
6130836 8431208 48509
1227511 7496475 38212
4338162 5816199 56815
351896 5467787 74777
2955563 5558515 66607
3543577 5284716 41855
8728884 9496174 34206
8159964 8390400 21506
5052135 6876678 98554
4264661 6533098 14519
2264582 2663933 45726
6407795 9513092 42201
3262309 6167656 74751
2224471 6130556 58889
7415601 9086118 17403
5146046 6498560 18471
3874929 8240415 30996
2034893 7390974 21396
2628832 9603379 14425
3868039 8943738 47522
2458257 6132620 27807
4403984 8162063 51953
4329718 6362537 30613
6653640 9070541 61168
4928881 9002493 47285
5501052 6246284 93330
6257818 7881107 68259
6165143 9012104 19503
1049852 8793974 22881
254064 9964277 7271
2712320 7928152 39890
1072311 9632655 1953
624264 8511543 48022
5165182 5954878 34914
94062 9932398 37406
479684 8856698 54809
8689366 9254156 28979
782611 8257625 94121
1832462 4893480 4447
1796739 8616361 58510
1239984 9724890 87181
3313552 7479875 36188
4398180 6454167 47730
2409044 8162554 29264
997469 4857794 39677
5337477 5351227 12726
4026842 5206037 66882
4800819 6351368 49492
1145489 9694298 98306
827011 9766288 95044
2066994 8641150 36285
228332 2063220 66188
3964520 8977751 20354
7140305 8728602 45750
654125 8657866 3543
1197544 8521703 41019
5110270 6244091 84212
793504 2595458 85030
3740947 7259349 95680
5557655 6023586 39042
4664736 8169051 6035
505336 4893067 85607
1373938 8671524 63357
102539 5808230 20013
5353980 8760405 74137
2474300 9757523 95840
100921 2014894 39930
894425 8299107 51740
1900489 8153773 92686
3711427 7712521 16271
4351563 4396829 81006
4902164 5573951 90424
6090039 8859558 64361
1122915 1898268 83252
5559281 9768600 43656
649770 9526122 34307
1541016 4261962 35227
1601893 2356474 46003
4256962 6569985 99775
1969483 2762671 27553
7495294 8837397 24381
4411347 6892653 42896
3270904 3699429 49286
6910171 9363791 63906
163395 4985803 32505
5635572 9723403 74978
1757710 9897534 15993
4015778 6409289 72466
585762 1955293 45780
5864784 8171420 31614
615326 5876429 85362
2769081 7456059 96709
1715308 8984862 83964
865004 2064594 10486
1028398 9344852 96288
751800 6393709 31860
2509509 2968688 29393
1084681 1435149 61522
3390441 4073500 47283
3835632 4078213 28418
4693538 8083598 4846
1168960 4665948 90279
6381255 8665669 75140
962201 4465986 40143
307052 7176472 84892
4872761 6700761 36691
720973 9669448 62551
3270480 6466718 97699
6228240 9860331 4492
3695962 9091875 99056
4295911 7820293 92593
2425139 5464871 74892
2315418 6646891 56147
1112876 3706910 18347
5963405 8289348 41750
5678460 9248297 42510
3284988 6399432 28309
2866149 4863891 98789
5361591 9094388 59119
702614 4282435 71433
7281491 8522906 67343
3464396 7490436 48565
2365328 8296166 95456
